Title:       ,Ning-LJ two half cells module
 -2.102247 , 4.9024260
 -2.102026 , 4.9002990
 -2.101684 , 4.8985000
 -2.101413 , 4.8985780
 -2.100999 , 4.8948030
 -2.100621 , 4.8944180
 -2.100526 , 4.8983770
 -2.100433 , 4.8972370
 -2.099793 , 4.8940560
 -2.099515 , 4.8913990
 -2.098873 , 4.8940450
 -2.098442 , 4.8924610
 -2.098418 , 4.8906330
 -2.097844 , 4.8902010
 -2.097558 , 4.8887630
 -2.097162 , 4.8859620
 -2.097004 , 4.8890100
 -2.096802 , 4.8873070
 -2.096695 , 4.8838570
 -2.096362 , 4.8847890
 -2.095210 , 4.8814480
 -2.094833 , 4.8812920
 -2.094708 , 4.8838770
 -2.094616 , 4.8851220
 -2.094181 , 4.8769070
 -2.093942 , 4.8803340
 -2.093069 , 4.8764820
 -2.092916 , 4.8756140
 -2.092831 , 4.8776750
 -2.092766 , 4.8795920
 -2.092003 , 4.8730550
 -2.091499 , 4.8720820
 -2.091431 , 4.8750260
 -2.091105 , 4.8747950
 -2.090683 , 4.8703530
 -2.090246 , 4.8706700
 -2.089706 , 4.8671580
 -2.089681 , 4.8686830
 -2.089537 , 4.8666690
 -2.089365 , 4.8704090
 -2.088573 , 4.8658560
 -2.087638 , 4.8630720
 -2.087319 , 4.8619930
 -2.087314 , 4.8653190
 -2.087024 , 4.8634760
 -2.086163 , 4.8610150
 -2.085807 , 4.8584390
 -2.085645 , 4.8594780
 -2.085424 , 4.8568710
 -2.085174 , 4.8598980
 -2.084837 , 4.8546240
 -2.084165 , 4.8552840
 -2.083520 , 4.8518940
 -2.083482 , 4.8531130
 -2.083249 , 4.8550490
 -2.082738 , 4.8519270
 -2.082569 , 4.8505480
 -2.081929 , 4.8496270
 -2.081491 , 4.8480460
 -2.081477 , 4.8478600
 -2.081243 , 4.8473390
 -2.080956 , 4.8453800
 -2.080390 , 4.8438550
 -2.079267 , 4.8395190
 -2.079240 , 4.8439120
 -2.079129 , 4.8448170
 -2.079019 , 4.8422280
 -2.078921 , 4.8392050
 -2.077813 , 4.8392920
 -2.077269 , 4.8367600
 -2.076987 , 4.8347080
 -2.076834 , 4.8377690
 -2.076769 , 4.8383050
 -2.075658 , 4.8319820
 -2.075389 , 4.8333620
 -2.075089 , 4.8313490
 -2.074469 , 4.8323730
 -2.074313 , 4.8300490
 -2.073726 , 4.8293390
 -2.073010 , 4.8272990
 -2.072920 , 4.8293320
 -2.072491 , 4.8261200
 -2.071981 , 4.8246520
 -2.071773 , 4.8240840
 -2.071125 , 4.8232090
 -2.070993 , 4.8210600
 -2.070316 , 4.8196230
 -2.070116 , 4.8208830
 -2.069913 , 4.8215360
 -2.069352 , 4.8181500
 -2.068491 , 4.8159070
 -2.068451 , 4.8166440
 -2.068013 , 4.8152110
 -2.067400 , 4.8136930
 -2.066799 , 4.8135660
 -2.066167 , 4.8126700
 -2.066044 , 4.8110120
 -2.065688 , 4.8094660
 -2.065584 , 4.8078460
 -2.065101 , 4.8080650
 -2.063864 , 4.8078780
 -2.062952 , 4.8059520
 -2.062706 , 4.8024340
 -2.062575 , 4.8037190
 -2.062501 , 4.8051090
 -2.060641 , 4.7993900
 -2.060592 , 4.8018940
 -2.060344 , 4.7977080
 -2.060099 , 4.8008960
 -2.060075 , 4.7954450
 -2.058954 , 4.7960720
 -2.058214 , 4.7947870
 -2.058152 , 4.7962290
 -2.057784 , 4.7927600
 -2.057558 , 4.7907090
 -2.057255 , 4.7912720
 -2.056372 , 4.7906780
 -2.055847 , 4.7875870
 -2.055765 , 4.7889570
 -2.055236 , 4.7851820
 -2.055060 , 4.7867910
 -2.053972 , 4.7843930
 -2.052988 , 4.7825650
 -2.052954 , 4.7838760
 -2.052241 , 4.7819270
 -2.051732 , 4.7789940
 -2.051122 , 4.7788250
 -2.050862 , 4.7767230
 -2.050841 , 4.7780290
 -2.049271 , 4.7758830
 -2.048879 , 4.7742120
 -2.048610 , 4.7731490
 -2.048075 , 4.7725350
 -2.046931 , 4.7711550
 -2.046753 , 4.7700940
 -2.046655 , 4.7682670
 -2.046439 , 4.7672100
 -2.044892 , 4.7670160
 -2.044374 , 4.7662950
 -2.044059 , 4.7599980
 -2.043845 , 4.7645570
 -2.043811 , 4.7627710
 -2.042734 , 4.7602550
 -2.042035 , 4.7588630
 -2.041718 , 4.7599240
 -2.040973 , 4.7583120
 -2.040371 , 4.7535860
 -2.040294 , 4.7571710
 -2.040002 , 4.7555050
 -2.039412 , 4.7516010
 -2.037905 , 4.7521150
 -2.037868 , 4.7493160
 -2.037419 , 4.7513480
 -2.036649 , 4.7478860
 -2.035488 , 4.7474010
 -2.034629 , 4.7424080
 -2.034576 , 4.7463030
 -2.034498 , 4.7453340
 -2.033729 , 4.7419860
 -2.032482 , 4.7408700
 -2.032458 , 4.7401130
 -2.031409 , 4.7396790
 -2.030572 , 4.7380730
 -2.030037 , 4.7358910
 -2.029615 , 4.7350740
 -2.029086 , 4.7330470
 -2.028279 , 4.7325990
 -2.027624 , 4.7302320
 -2.027603 , 4.7313520
 -2.026397 , 4.7295550
 -2.026170 , 4.7289000
 -2.025439 , 4.7264180
 -2.024707 , 4.7259850
 -2.024044 , 4.7236970
 -2.023254 , 4.7232710
 -2.022615 , 4.7218920
 -2.022319 , 4.7209890
 -2.021425 , 4.7205490
 -2.021033 , 4.7193110
 -2.020518 , 4.7163910
 -2.019520 , 4.7154440
 -2.018450 , 4.7142360
 -2.017226 , 4.7147690
 -2.017019 , 4.7104780
 -2.016951 , 4.7124790
 -2.015830 , 4.7093600
 -2.015189 , 4.7088100
 -2.014697 , 4.7067780
 -2.013979 , 4.7069720
 -2.013432 , 4.7049930
 -2.012319 , 4.7041450
 -2.011605 , 4.7016840
 -2.011574 , 4.7013590
 -2.009739 , 4.7004550
 -2.008736 , 4.6995020
 -2.008302 , 4.6963970
 -2.008225 , 4.6947740
 -2.007520 , 4.6931580
 -2.006032 , 4.6928530
 -2.005402 , 4.6901780
 -2.004874 , 4.6914530
 -2.004313 , 4.6886770
 -2.003262 , 4.6879270
 -2.002243 , 4.6864580
 -2.001057 , 4.6867180
 -2.000988 , 4.6840060
 -2.000369 , 4.6819150
 -1.999724 , 4.6797270
 -1.998902 , 4.6798860
 -1.997830 , 4.6795210
 -1.997112 , 4.6781880
 -1.996221 , 4.6752950
 -1.995826 , 4.6747220
 -1.994777 , 4.6732250
 -1.992904 , 4.6733750
 -1.992312 , 4.6690560
 -1.991761 , 4.6711560
 -1.990939 , 4.6678170
 -1.990021 , 4.6669980
 -1.988997 , 4.6649650
 -1.988049 , 4.6646910
 -1.987147 , 4.6624190
 -1.986479 , 4.6609150
 -1.985749 , 4.6587040
 -1.985024 , 4.6587140
 -1.983280 , 4.6580710
 -1.982369 , 4.6564360
 -1.982178 , 4.6535820
 -1.981783 , 4.6531560
 -1.980736 , 4.6517000
 -1.979570 , 4.6505310
 -1.978436 , 4.6484120
 -1.978322 , 4.6478040
 -1.977215 , 4.6466420
 -1.976003 , 4.6454910
 -1.974905 , 4.6436600
 -1.973818 , 4.6431780
 -1.973203 , 4.6413110
 -1.971938 , 4.6397640
 -1.971612 , 4.6365610
 -1.970868 , 4.6364660
 -1.968816 , 4.6355980
 -1.967183 , 4.6349320
 -1.967069 , 4.6322110
 -1.966476 , 4.6307530
 -1.965685 , 4.6286570
 -1.963288 , 4.6278860
 -1.962521 , 4.6259370
 -1.962440 , 4.6253000
 -1.961050 , 4.6242820
 -1.960081 , 4.6218100
 -1.958979 , 4.6203370
 -1.957307 , 4.6204720
 -1.956748 , 4.6187650
 -1.955438 , 4.6168140
 -1.954529 , 4.6137780
 -1.953965 , 4.6131020
 -1.951866 , 4.6128920
 -1.950650 , 4.6112970
 -1.949930 , 4.6092560
 -1.948560 , 4.6086600
 -1.947798 , 4.6063480
 -1.945958 , 4.6047570
 -1.944213 , 4.6024730
 -1.943733 , 4.6019970
 -1.942030 , 4.6009860
 -1.940839 , 4.5987780
 -1.939486 , 4.5965880
 -1.938278 , 4.5958240
 -1.937315 , 4.5944500
 -1.935395 , 4.5931930
 -1.934366 , 4.5905000
 -1.934163 , 4.5890540
 -1.932026 , 4.5879970
 -1.930237 , 4.5863620
 -1.929160 , 4.5851460
 -1.927567 , 4.5846010
 -1.926988 , 4.5818930
 -1.924903 , 4.5802350
 -1.923909 , 4.5773500
 -1.922752 , 4.5772410
 -1.920562 , 4.5766530
 -1.919781 , 4.5740680
 -1.918090 , 4.5720340
 -1.916027 , 4.5718610
 -1.915384 , 4.5698180
 -1.912996 , 4.5681170
 -1.912379 , 4.5647700
 -1.911261 , 4.5640170
 -1.909079 , 4.5635430
 -1.907419 , 4.5616260
 -1.906388 , 4.5599290
 -1.903959 , 4.5595600
 -1.903071 , 4.5576960
 -1.901281 , 4.5557800
 -1.899376 , 4.5533590
