Title:       ,Ning-LJ two half cells module
 1.0196730 , 5.2916850
 1.0196880 , 5.2878420
 1.0200150 , 5.2900560
 1.0201010 , 5.2914870
 1.0202210 , 5.2904300
 1.0204360 , 5.2900520
 1.0208460 , 5.2865300
 1.0208550 , 5.2895830
 1.0210540 , 5.2877800
 1.0210890 , 5.2870490
 1.0212560 , 5.2864620
 1.0213880 , 5.2899680
 1.0216960 , 5.2892380
 1.0221270 , 5.2893400
 1.0222890 , 5.2863650
 1.0223650 , 5.2875750
 1.0226070 , 5.2880080
 1.0228410 , 5.2842900
 1.0233330 , 5.2875680
 1.0235600 , 5.2850830
 1.0236980 , 5.2857200
 1.0238110 , 5.2856040
 1.0239270 , 5.2835410
 1.0239580 , 5.2878010
 1.0241270 , 5.2871780
 1.0241290 , 5.2844860
 1.0243550 , 5.2866360
 1.0245100 , 5.2866760
 1.0245710 , 5.2827780
 1.0247670 , 5.2836070
 1.0249450 , 5.2839200
 1.0250800 , 5.2806080
 1.0252850 , 5.2809530
 1.0253860 , 5.2864090
 1.0254370 , 5.2837690
 1.0255000 , 5.2823700
 1.0255320 , 5.2841760
 1.0262330 , 5.2804640
 1.0262990 , 5.2804810
 1.0264750 , 5.2839510
 1.0266180 , 5.2837330
 1.0268580 , 5.2820900
 1.0268670 , 5.2791880
 1.0270780 , 5.2819800
 1.0273350 , 5.2832140
 1.0274000 , 5.2794370
 1.0274010 , 5.2808350
 1.0276530 , 5.2770200
 1.0276990 , 5.2781110
 1.0279370 , 5.2797830
 1.0279950 , 5.2822070
 1.0281730 , 5.2796150
 1.0283280 , 5.2783960
 1.0288690 , 5.2772390
 1.0289020 , 5.2805030
 1.0290880 , 5.2766400
 1.0293020 , 5.2798930
 1.0294560 , 5.2782140
 1.0295750 , 5.2776140
 1.0296270 , 5.2786030
 1.0296980 , 5.2796220
 1.0297860 , 5.2741980
 1.0298100 , 5.2750840
 1.0298840 , 5.2758160
 1.0302230 , 5.2750830
 1.0304330 , 5.2775220
 1.0305950 , 5.2743920
 1.0307850 , 5.2749410
 1.0308580 , 5.2778790
 1.0310310 , 5.2757370
 1.0310510 , 5.2731760
 1.0313440 , 5.2771290
 1.0314290 , 5.2739380
 1.0314800 , 5.2734580
 1.0315140 , 5.2731720
 1.0321440 , 5.2734070
 1.0321960 , 5.2707850
 1.0322060 , 5.2716470
 1.0322400 , 5.2742010
 1.0324350 , 5.2717390
 1.0325480 , 5.2760710
 1.0327460 , 5.2703070
 1.0328510 , 5.2741180
 1.0329360 , 5.2739000
 1.0331710 , 5.2716140
 1.0332220 , 5.2723390
 1.0336840 , 5.2735920
 1.0338740 , 5.2694700
 1.0339590 , 5.2689990
 1.0340300 , 5.2729530
 1.0340920 , 5.2707700
 1.0343980 , 5.2687220
 1.0344780 , 5.2667810
 1.0348470 , 5.2689980
 1.0348670 , 5.2689680
 1.0348900 , 5.2724400
 1.0350770 , 5.2716610
 1.0354490 , 5.2673760
 1.0356100 , 5.2700890
 1.0356950 , 5.2667070
 1.0358690 , 5.2672760
 1.0359360 , 5.2697010
 1.0360750 , 5.2696880
